#F /home/prjemian/20220311-161530.dat
#E 1647036930
#D Fri Mar 11 16:15:30 2022
#C Bluesky  user = prjemian  host = zap
#O0 
#o0 

#S 2  example(scaler='scaler1', positioner='m8', start_position=0, end_position=2, num_points=10, velocity=0.4)
#D Fri Mar 11 16:19:58 2022
#C Fri Mar 11 16:19:58 2022.  plan_type = generator
#C Fri Mar 11 16:19:58 2022.  uid = 05eec9d5-85fc-480f-a7a5-361a9744a61e
#MD uid = 05eec9d5-85fc-480f-a7a5-361a9744a61e
#MD acquire_period = 0.5
#MD beamline_id = Bluesky_training
#MD expected_scan_time = 5.0
#MD instrument_name = Bluesky Case Studies
#MD login_id = prjemian@zap
#MD pid = 396855
#MD proposal_id = training
#MD velocity = 100.0
#MD versions = {'apstools': '1.6.1+2.g1de05de', 'bluesky': '1.8.2', 'databroker': '1.2.4', 'epics': '3.5.0', 'h5py': '3.6.0', 'intake': '0.6.3', 'matplotlib': '3.5.1', 'numpy': '1.21.2', 'ophyd': '1.6.3', 'pyRestTable': '2020.0.3', 'spec2nexus': '2021.1.11+41.g544065d.dirty'}
#P0 
#N 11
#L Epoch_float  Epoch  m8  m8_user_setpoint  incremental_timebase  incremental_I0  incremental_scint  incremental_diode  incremental_I000  incremental_I00  incremental_scaler1_time
0.7898800373077393 1 0.15 2.0 4000000.0 1.0 2.0 1.0 1.0 2.0 0.4
1.354731559753418 1 0.39 2.0 5000000.0 3.0 2.0 4.0 3.0 2.0 0.5
1.8804519176483154 2 0.59 2.0 6000000.0 3.0 3.0 3.0 3.0 3.0 0.6
2.413005828857422 2 0.8300000000000001 2.0 5000000.0 2.0 2.0 1.0 1.0 2.0 0.5
2.9500224590301514 3 1.03 2.0 6000000.0 2.0 1.0 4.0 3.0 3.0 0.6000000000000001
3.4667885303497314 3 1.23 2.0 4000000.0 1.0 2.0 2.0 3.0 2.0 0.3999999999999999
3.9784128665924072 4 1.43 2.0 6000000.0 3.0 4.0 3.0 3.0 3.0 0.6000000000000001
4.490501165390015 4 1.6300000000000001 2.0 5000000.0 2.0 3.0 3.0 3.0 1.0 0.49999999999999956
5.016589164733887 5 1.87 2.0 5000000.0 3.0 2.0 1.0 2.0 3.0 0.5
5.54512357711792 6 2.0 2.0 5000000.0 2.0 3.0 3.0 2.0 3.0 0.5
#C Fri Mar 11 16:20:04 2022.  num_events_baseline = 2
#C Fri Mar 11 16:20:04 2022.  num_events_primary = 10
#C Fri Mar 11 16:20:04 2022.  exit_status = success

#S 3  example(scaler='scaler1', positioner='m8', start_position=0, end_position=2, num_points=10, velocity=0.4)
#D Fri Mar 11 16:20:04 2022
#C Fri Mar 11 16:20:04 2022.  plan_type = generator
#C Fri Mar 11 16:20:04 2022.  uid = 9f609f37-4b97-467d-a0da-69b491e5778e
#MD uid = 9f609f37-4b97-467d-a0da-69b491e5778e
#MD acquire_period = 0.5
#MD beamline_id = Bluesky_training
#MD expected_scan_time = 5.0
#MD instrument_name = Bluesky Case Studies
#MD login_id = prjemian@zap
#MD pid = 396855
#MD proposal_id = training
#MD velocity = 100.0
#MD versions = {'apstools': '1.6.1+2.g1de05de', 'bluesky': '1.8.2', 'databroker': '1.2.4', 'epics': '3.5.0', 'h5py': '3.6.0', 'intake': '0.6.3', 'matplotlib': '3.5.1', 'numpy': '1.21.2', 'ophyd': '1.6.3', 'pyRestTable': '2020.0.3', 'spec2nexus': '2021.1.11+41.g544065d.dirty'}
#P0 
#N 11
#L Epoch_float  Epoch  m8  m8_user_setpoint  incremental_timebase  incremental_I0  incremental_scint  incremental_diode  incremental_I000  incremental_I00  incremental_scaler1_time
0.9153640270233154 1 0.15 2.0 4000000.0 2.0 1.0 1.0 0.0 1.0 0.4
1.4293830394744873 1 0.35000000000000003 2.0 5000000.0 3.0 3.0 3.0 3.0 3.0 0.6
1.9550113677978516 2 0.55 2.0 6000000.0 3.0 2.0 2.0 3.0 1.0 0.5
2.4946436882019043 2 0.79 2.0 6000000.0 2.0 4.0 5.0 4.0 5.0 0.6000000000000001
